STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLG,M,66,MON FLO,20060801 0000,20060801 0000,36476, ,AF
TLG,M,66,MON FLO,20060901 0000,20060901 0000,24762, ,AF
TLG,M,66,MON FLO,20061001 0000,20061001 0000,27713, ,AF
TLG,M,66,MON FLO,20061101 0000,20061101 0000,---, ,AF
TLG,M,66,MON FLO,20061201 0000,20061201 0000,21005, ,AF
TLG,M,66,MON FLO,20070101 0000,20070101 0000,21146, ,AF
TLG,M,66,MON FLO,20070201 0000,20070201 0000,18795, ,AF
TLG,M,66,MON FLO,20070301 0000,20070301 0000,20749, ,AF
TLG,M,66,MON FLO,20070401 0000,20070401 0000,28927, ,AF
TLG,M,66,MON FLO,20070501 0000,20070501 0000,23459, ,AF
TLG,M,66,MON FLO,20070601 0000,20070601 0000,7410, ,AF
TLG,M,66,MON FLO,20070701 0000,20070701 0000,7345, ,AF
TLG,M,66,MON FLO,20070801 0000,20070801 0000,7297, ,AF
TLG,M,66,MON FLO,20070901 0000,20070901 0000,6010, ,AF
TLG,M,66,MON FLO,20071001 0000,20071001 0000,8690,r,AF
TLG,M,66,MON FLO,20071101 0000,20071101 0000,10340,r,AF
TLG,M,66,MON FLO,20071201 0000,20071201 0000,10410,r,AF
TLG,M,66,MON FLO,20080101 0000,20080101 0000,10500,r,AF
TLG,M,66,MON FLO,20080201 0000,20080201 0000,9970,r,AF
TLG,M,66,MON FLO,20080301 0000,20080301 0000,10580,r,AF
TLG,M,66,MON FLO,20080401 0000,20080401 0000,31700,r,AF
TLG,M,66,MON FLO,20080501 0000,20080501 0000,41840,r,AF
TLG,M,66,MON FLO,20080601 0000,20080601 0000,5650,r,AF
TLG,M,66,MON FLO,20080701 0000,20080701 0000,5740,r,AF
TLG,M,66,MON FLO,20080801 0000,20080801 0000,6100,r,AF
TLG,M,66,MON FLO,20080901 0000,20080901 0000,5790,r,AF
TLG,M,66,MON FLO,20081001 0000,20081001 0000,10670,r,AF
TLG,M,66,MON FLO,20081101 0000,20081101 0000,9590,r,AF
TLG,M,66,MON FLO,20081201 0000,20081201 0000,10080,r,AF
TLG,M,66,MON FLO,20090101 0000,20090101 0000,10140,r,AF
TLG,M,66,MON FLO,20090201 0000,20090201 0000,9350,r,AF
TLG,M,66,MON FLO,20090301 0000,20090301 0000,10380,r,AF
TLG,M,66,MON FLO,20090401 0000,20090401 0000,22120,r,AF
TLG,M,66,MON FLO,20090501 0000,20090501 0000,42220,r,AF
TLG,M,66,MON FLO,20090601 0000,20090601 0000,8840,r,AF
TLG,M,66,MON FLO,20090701 0000,20090701 0000,6590,r,AF
TLG,M,66,MON FLO,20090801 0000,20090801 0000,6240,r,AF
TLG,M,66,MON FLO,20090901 0000,20090901 0000,6300,r,AF
TLG,M,66,MON FLO,20091001 0000,20091001 0000,23650,r,AF
TLG,M,66,MON FLO,20091101 0000,20091101 0000,15170,r,AF
TLG,M,66,MON FLO,20091201 0000,20091201 0000,15740,r,AF
TLG,M,66,MON FLO,20100101 0000,20100101 0000,14270,r,AF
TLG,M,66,MON FLO,20100201 0000,20100201 0000,12490,r,AF
TLG,M,66,MON FLO,20100301 0000,20100301 0000,17480,r,AF
TLG,M,66,MON FLO,20100401 0000,20100401 0000,79880,r,AF
TLG,M,66,MON FLO,20100501 0000,20100501 0000,166400,r,AF
TLG,M,66,MON FLO,20100601 0000,20100601 0000,152100,r,AF
TLG,M,66,MON FLO,20100701 0000,20100701 0000,49980,r,AF
TLG,M,66,MON FLO,20100801 0000,20100801 0000,19450,r,AF
TLG,M,66,MON FLO,20100901 0000,20100901 0000,18350,r,AF
TLG,M,66,MON FLO,20101001 0000,20101001 0000,27529, ,AF
TLG,M,66,MON FLO,20101101 0000,20101101 0000,21265, ,AF
TLG,M,66,MON FLO,20101201 0000,20101201 0000,256193, ,AF
TLG,M,66,MON FLO,20110101 0000,20110101 0000,251606, ,AF
TLG,M,66,MON FLO,20110201 0000,20110201 0000,177086, ,AF
TLG,M,66,MON FLO,20110301 0000,20110301 0000,314121, ,AF
TLG,M,66,MON FLO,20110401 0000,20110401 0000,439900, ,AF
TLG,M,66,MON FLO,20110501 0000,20110501 0000,201796, ,AF
TLG,M,66,MON FLO,20110601 0000,20110601 0000,296151, ,AF
TLG,M,66,MON FLO,20110701 0000,20110701 0000,125514, ,AF
TLG,M,66,MON FLO,20110801 0000,20110801 0000,145974, ,AF
TLG,M,66,MON FLO,20110901 0000,20110901 0000,67307, ,AF
TLG,M,66,MON FLO,20111001 0000,20111001 0000,27640, ,AF
TLG,M,66,MON FLO,20111101 0000,20111101 0000,19737, ,AF
TLG,M,66,MON FLO,20111201 0000,20111201 0000,20184, ,AF
TLG,M,66,MON FLO,20120101 0000,20120101 0000,20887, ,AF
TLG,M,66,MON FLO,20120201 0000,20120201 0000,19823, ,AF
TLG,M,66,MON FLO,20120301 0000,20120301 0000,20050, ,AF
TLG,M,66,MON FLO,20120401 0000,20120401 0000,16602,r,AF
TLG,M,66,MON FLO,20120501 0000,20120501 0000,49310, ,AF
TLG,M,66,MON FLO,20120601 0000,20120601 0000,6295, ,AF
TLG,M,66,MON FLO,20120701 0000,20120701 0000,6428, ,AF
TLG,M,66,MON FLO,20120801 0000,20120801 0000,6508, ,AF
TLG,M,66,MON FLO,20120901 0000,20120901 0000,6116, ,AF
TLG,M,66,MON FLO,20121001 0000,20121001 0000,15711, ,AF
TLG,M,66,MON FLO,20121101 0000,20121101 0000,---, ,AF
TLG,M,66,MON FLO,20121201 0000,20121201 0000,10750, ,AF
TLG,M,66,MON FLO,20130101 0000,20130101 0000,10776, ,AF
TLG,M,66,MON FLO,20130201 0000,20130201 0000,9530, ,AF
TLG,M,66,MON FLO,20130301 0000,20130301 0000,10382, ,AF
TLG,M,66,MON FLO,20130401 0000,20130401 0000,24609, ,AF
TLG,M,66,MON FLO,20130501 0000,20130501 0000,18377, ,AF
TLG,M,66,MON FLO,20130601 0000,20130601 0000,6165, ,AF
