STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,,
TLG,M,65,MON FNF,19621201 0000,19621231 0000,29450,,AF,,
TLG,M,65,MON FNF,19630101 0000,19630131 0000,93090,,AF,,
TLG,M,65,MON FNF,19630201 0000,19630228 0000,308730,,AF,,
TLG,M,65,MON FNF,19630301 0000,19630331 0000,112200,,AF,,
TLG,M,65,MON FNF,19630401 0000,19630430 0000,247530,,AF,,
TLG,M,65,MON FNF,19630501 0000,19630531 0000,533660,,AF,,
TLG,M,65,MON FNF,19630601 0000,19630630 0000,463440,,AF,,
TLG,M,65,MON FNF,19630701 0000,19630731 0000,179130,,AF,,
TLG,M,65,MON FNF,19630801 0000,19630831 0000,31870,,AF,,
TLG,M,65,MON FNF,19630901 0000,19630930 0000,16030,,AF,,
TLG,M,65,MON FNF,19631001 0000,19631031 0000,17680,,AF,,
TLG,M,65,MON FNF,19631101 0000,19631130 0000,104940,,AF,,
TLG,M,65,MON FNF,19631201 0000,19631231 0000,48020,,AF,,
TLG,M,65,MON FNF,19640101 0000,19640131 0000,53550,,AF,,
TLG,M,65,MON FNF,19640201 0000,19640229 0000,51800,,AF,,
TLG,M,65,MON FNF,19640301 0000,19640331 0000,75270,,AF,,
TLG,M,65,MON FNF,19640401 0000,19640430 0000,169190,,AF,,
TLG,M,65,MON FNF,19640501 0000,19640531 0000,323070,,AF,,
TLG,M,65,MON FNF,19640601 0000,19640630 0000,225030,,AF,,
TLG,M,65,MON FNF,19640701 0000,19640731 0000,41220,,AF,,
TLG,M,65,MON FNF,19640801 0000,19640831 0000,12350,,AF,,
TLG,M,65,MON FNF,19640901 0000,19640930 0000,8160,,AF,,
TLG,M,65,MON FNF,19641001 0000,19641031 0000,8850,,AF,,
TLG,M,65,MON FNF,19641101 0000,19641130 0000,52250,,AF,,
TLG,M,65,MON FNF,19641201 0000,19641231 0000,517140,,AF,,
TLG,M,65,MON FNF,19650101 0000,19650131 0000,288700,,AF,,
TLG,M,65,MON FNF,19650201 0000,19650228 0000,141060,,AF,,
TLG,M,65,MON FNF,19650301 0000,19650331 0000,140880,,AF,,
TLG,M,65,MON FNF,19650401 0000,19650430 0000,326030,,AF,,
TLG,M,65,MON FNF,19650501 0000,19650531 0000,448980,,AF,,
TLG,M,65,MON FNF,19650601 0000,19650630 0000,476530,,AF,,
TLG,M,65,MON FNF,19650701 0000,19650731 0000,227610,,AF,,
TLG,M,65,MON FNF,19650801 0000,19650831 0000,87410,,AF,,
TLG,M,65,MON FNF,19650901 0000,19650930 0000,22930,,AF,,
TLG,M,65,MON FNF,19651001 0000,19651031 0000,7440,,AF,,
TLG,M,65,MON FNF,19651101 0000,19651130 0000,129570,,AF,,
TLG,M,65,MON FNF,19651201 0000,19651231 0000,88850,,AF,,
TLG,M,65,MON FNF,19660101 0000,19660131 0000,77750,,AF,,
TLG,M,65,MON FNF,19660201 0000,19660228 0000,74930,,AF,,
TLG,M,65,MON FNF,19660301 0000,19660331 0000,146420,,AF,,
TLG,M,65,MON FNF,19660401 0000,19660430 0000,298540,,AF,,
TLG,M,65,MON FNF,19660501 0000,19660531 0000,354860,,AF,,
TLG,M,65,MON FNF,19660601 0000,19660630 0000,86350,,AF,,
TLG,M,65,MON FNF,19660701 0000,19660731 0000,22320,,AF,,
TLG,M,65,MON FNF,19660801 0000,19660831 0000,9310,,AF,,
TLG,M,65,MON FNF,19660901 0000,19660930 0000,9760,,AF,,
TLG,M,65,MON FNF,19661001 0000,19661031 0000,7080,,AF,,
TLG,M,65,MON FNF,19661101 0000,19661130 0000,67330,,AF,,
TLG,M,65,MON FNF,19661201 0000,19661231 0000,221600,,AF,,
TLG,M,65,MON FNF,19670101 0000,19670131 0000,134970,,AF,,
TLG,M,65,MON FNF,19670201 0000,19670228 0000,115040,,AF,,
TLG,M,65,MON FNF,19670301 0000,19670331 0000,306310,,AF,,
TLG,M,65,MON FNF,19670401 0000,19670430 0000,289540,,AF,,
TLG,M,65,MON FNF,19670501 0000,19670531 0000,648920,,AF,,
TLG,M,65,MON FNF,19670601 0000,19670630 0000,743530,,AF,,
TLG,M,65,MON FNF,19670701 0000,19670731 0000,472500,,AF,,
TLG,M,65,MON FNF,19670801 0000,19670831 0000,77530,,AF,,
TLG,M,65,MON FNF,19670901 0000,19670930 0000,20260,,AF,,
TLG,M,65,MON FNF,19671001 0000,19671031 0000,9940,,AF,,
TLG,M,65,MON FNF,19671101 0000,19671130 0000,11140,,AF,,
TLG,M,65,MON FNF,19671201 0000,19671231 0000,31620,,AF,,
TLG,M,65,MON FNF,19680101 0000,19680131 0000,47230,,AF,,
TLG,M,65,MON FNF,19680201 0000,19680229 0000,134490,,AF,,
TLG,M,65,MON FNF,19680301 0000,19680331 0000,122790,,AF,,
TLG,M,65,MON FNF,19680401 0000,19680430 0000,187490,,AF,,
TLG,M,65,MON FNF,19680501 0000,19680531 0000,287670,,AF,,
TLG,M,65,MON FNF,19680601 0000,19680630 0000,141010,,AF,,
TLG,M,65,MON FNF,19680701 0000,19680731 0000,18660,,AF,,
TLG,M,65,MON FNF,19680801 0000,19680831 0000,10030,,AF,,
TLG,M,65,MON FNF,19680901 0000,19680930 0000,4560,,AF,,
TLG,M,65,MON FNF,19681001 0000,19681031 0000,12660,,AF,,
TLG,M,65,MON FNF,19681101 0000,19681130 0000,80850,,AF,,
TLG,M,65,MON FNF,19681201 0000,19681231 0000,81260,,AF,,
TLG,M,65,MON FNF,19690101 0000,19690131 0000,577550,,AF,,
TLG,M,65,MON FNF,19690201 0000,19690228 0000,286000,,AF,,
TLG,M,65,MON FNF,19690301 0000,19690331 0000,263460,,AF,,
TLG,M,65,MON FNF,19690401 0000,19690430 0000,489690,,AF,,
TLG,M,65,MON FNF,19690501 0000,19690531 0000,960270,,AF,,
TLG,M,65,MON FNF,19690601 0000,19690630 0000,716380,,AF,,
TLG,M,65,MON FNF,19690701 0000,19690731 0000,316150,,AF,,
TLG,M,65,MON FNF,19690801 0000,19690831 0000,54810,,AF,,
TLG,M,65,MON FNF,19690901 0000,19690930 0000,13180,,AF,,
TLG,M,65,MON FNF,19691001 0000,19691031 0000,38510,,AF,,
TLG,M,65,MON FNF,19691101 0000,19691130 0000,39310,,AF,,
TLG,M,65,MON FNF,19691201 0000,19691231 0000,112290,,AF,,
TLG,M,65,MON FNF,19700101 0000,19700131 0000,408401,,AF,,
TLG,M,65,MON FNF,19700201 0000,19700228 0000,134261,,AF,,
TLG,M,65,MON FNF,19700301 0000,19700331 0000,191575,,AF,,
TLG,M,65,MON FNF,19700401 0000,19700430 0000,161494,,AF,,
TLG,M,65,MON FNF,19700501 0000,19700529 0000,410581,,AF,,
TLG,M,65,MON FNF,19700601 0000,19700628 0000,336311,,AF,,
TLG,M,65,MON FNF,19700701 0000,19700729 0000,95259,,AF,,
TLG,M,65,MON FNF,19700801 0000,19700829 0000,22778,,AF,,
TLG,M,65,MON FNF,19700901 0000,19700928 0000,11611,,AF,,
TLG,M,65,MON FNF,19701001 0000,19701029 0000,10708,,AF,,
TLG,M,65,MON FNF,19701101 0000,19701128 0000,86508,,AF,,
TLG,M,65,MON FNF,19701201 0000,19701229 0000,123263,,AF,,
TLG,M,65,MON FNF,19710101 0000,19710131 0000,120518,,AF,,
TLG,M,65,MON FNF,19710201 0000,19710228 0000,94171,,AF,,
TLG,M,65,MON FNF,19710301 0000,19710331 0000,146321,,AF,,
TLG,M,65,MON FNF,19710401 0000,19710430 0000,194344,,AF,,
TLG,M,65,MON FNF,19710501 0000,19710529 0000,348928,,AF,,
TLG,M,65,MON FNF,19710601 0000,19710628 0000,418237,,AF,,
TLG,M,65,MON FNF,19710701 0000,19710729 0000,110670,,AF,,
TLG,M,65,MON FNF,19710801 0000,19710829 0000,19622,,AF,,
TLG,M,65,MON FNF,19710901 0000,19710928 0000,9844,,AF,,
TLG,M,65,MON FNF,19711001 0000,19711029 0000,6181,,AF,,
TLG,M,65,MON FNF,19711101 0000,19711128 0000,34871,,AF,,
TLG,M,65,MON FNF,19711201 0000,19711229 0000,76542,,AF,,
TLG,M,65,MON FNF,19720101 0000,19720131 0000,59357,,AF,,
TLG,M,65,MON FNF,19720201 0000,19720229 0000,78033,,AF,,
TLG,M,65,MON FNF,19720301 0000,19720331 0000,181513,,AF,,
TLG,M,65,MON FNF,19720401 0000,19720430 0000,155728,,AF,,
TLG,M,65,MON FNF,19720501 0000,19720529 0000,344130,,AF,,
TLG,M,65,MON FNF,19720601 0000,19720628 0000,219544,,AF,,
TLG,M,65,MON FNF,19720701 0000,19720729 0000,28337,,AF,,
TLG,M,65,MON FNF,19720801 0000,19720829 0000,11399,,AF,,
TLG,M,65,MON FNF,19720901 0000,19720928 0000,10977,,AF,,
TLG,M,65,MON FNF,19721001 0000,19721029 0000,11383,,AF,,
TLG,M,65,MON FNF,19721101 0000,19721128 0000,36095,,AF,,
TLG,M,65,MON FNF,19721201 0000,19721229 0000,86247,,AF,,
TLG,M,65,MON FNF,19730101 0000,19730131 0000,139557,,AF,,
TLG,M,65,MON FNF,19730201 0000,19730228 0000,186063,,AF,,
TLG,M,65,MON FNF,19730301 0000,19730331 0000,173431,,AF,,
TLG,M,65,MON FNF,19730401 0000,19730430 0000,259406,,AF,,
TLG,M,65,MON FNF,19730501 0000,19730529 0000,655184,,AF,,
TLG,M,65,MON FNF,19730601 0000,19730628 0000,400351,,AF,,
TLG,M,65,MON FNF,19730701 0000,19730729 0000,57348,,AF,,
TLG,M,65,MON FNF,19730801 0000,19730829 0000,19710,,AF,,
TLG,M,65,MON FNF,19730901 0000,19730928 0000,5921,,AF,,
TLG,M,65,MON FNF,19731001 0000,19731029 0000,17349,,AF,,
TLG,M,65,MON FNF,19731101 0000,19731128 0000,171392,,AF,,
TLG,M,65,MON FNF,19731201 0000,19731229 0000,136459,,AF,,
TLG,M,65,MON FNF,19740101 0000,19740131 0000,179857,,AF,,
TLG,M,65,MON FNF,19740201 0000,19740228 0000,68703,,AF,,
TLG,M,65,MON FNF,19740301 0000,19740331 0000,228524,,AF,,
TLG,M,65,MON FNF,19740401 0000,19740430 0000,273856,,AF,,
TLG,M,65,MON FNF,19740501 0000,19740529 0000,560604,,AF,,
TLG,M,65,MON FNF,19740601 0000,19740628 0000,441592,,AF,,
TLG,M,65,MON FNF,19740701 0000,19740729 0000,122525,,AF,,
TLG,M,65,MON FNF,19740801 0000,19740829 0000,28530,,AF,,
TLG,M,65,MON FNF,19740901 0000,19740928 0000,9509,,AF,,
TLG,M,65,MON FNF,19741001 0000,19741029 0000,14696,,AF,,
TLG,M,65,MON FNF,19741101 0000,19741128 0000,12097,,AF,,
TLG,M,65,MON FNF,19741201 0000,19741229 0000,35351,,AF,,
TLG,M,65,MON FNF,19750101 0000,19750131 0000,53853,,AF,,
TLG,M,65,MON FNF,19750201 0000,19750228 0000,144319,,AF,,
TLG,M,65,MON FNF,19750301 0000,19750331 0000,224186,,AF,,
TLG,M,65,MON FNF,19750401 0000,19750430 0000,176275,,AF,,
TLG,M,65,MON FNF,19750501 0000,19750529 0000,582040,,AF,,
TLG,M,65,MON FNF,19750601 0000,19750628 0000,596315,,AF,,
TLG,M,65,MON FNF,19750701 0000,19750729 0000,151335,,AF,,
TLG,M,65,MON FNF,19750801 0000,19750829 0000,27588,,AF,,
TLG,M,65,MON FNF,19750901 0000,19750928 0000,14616,,AF,,
TLG,M,65,MON FNF,19751001 0000,19751029 0000,70108,,AF,,
TLG,M,65,MON FNF,19751101 0000,19751128 0000,55730,,AF,,
TLG,M,65,MON FNF,19751201 0000,19751229 0000,31628,,AF,,
TLG,M,65,MON FNF,19760101 0000,19760131 0000,7882,,AF,,
TLG,M,65,MON FNF,19760201 0000,19760229 0000,37803,,AF,,
TLG,M,65,MON FNF,19760301 0000,19760331 0000,70677,,AF,,
TLG,M,65,MON FNF,19760401 0000,19760430 0000,99529,,AF,,
TLG,M,65,MON FNF,19760501 0000,19760531 0000,208988,,AF,,
TLG,M,65,MON FNF,19760601 0000,19760630 0000,39626,,AF,,
TLG,M,65,MON FNF,19760701 0000,19760731 0000,14404,,AF,,
TLG,M,65,MON FNF,19760801 0000,19760831 0000,20664,,AF,,
TLG,M,65,MON FNF,19760901 0000,19760928 0000,13559,,AF,,
TLG,M,65,MON FNF,19761001 0000,19761031 0000,12105,,AF,,
TLG,M,65,MON FNF,19761101 0000,19761130 0000,8503,,AF,,
TLG,M,65,MON FNF,19761201 0000,19761231 0000,3370,,AF,,
TLG,M,65,MON FNF,19770101 0000,19770131 0000,10740,,AF,,
TLG,M,65,MON FNF,19770201 0000,19770228 0000,17451,,AF,,
TLG,M,65,MON FNF,19770301 0000,19770331 0000,23278,,AF,,
TLG,M,65,MON FNF,19770401 0000,19770430 0000,78883,,AF,,
TLG,M,65,MON FNF,19770501 0000,19770531 0000,105985,,AF,,
TLG,M,65,MON FNF,19770601 0000,19770630 0000,104636,,AF,,
TLG,M,65,MON FNF,19770701 0000,19770731 0000,11516,,AF,,
TLG,M,65,MON FNF,19770801 0000,19770831 0000,3217,,AF,,
TLG,M,65,MON FNF,19770901 0000,19770930 0000,2977,,AF,,
TLG,M,65,MON FNF,19771001 0000,19771031 0000,1632,,AF,,
TLG,M,65,MON FNF,19771101 0000,19771130 0000,11685,,AF,,
TLG,M,65,MON FNF,19771201 0000,19771231 0000,96248,,AF,,
TLG,M,65,MON FNF,19780101 0000,19780131 0000,189911,,AF,,
TLG,M,65,MON FNF,19780201 0000,19780228 0000,195757,,AF,,
TLG,M,65,MON FNF,19780301 0000,19780331 0000,331027,,AF,,
TLG,M,65,MON FNF,19780401 0000,19780430 0000,353550,,AF,,
TLG,M,65,MON FNF,19780501 0000,19780531 0000,601599,,AF,,
TLG,M,65,MON FNF,19780601 0000,19780630 0000,663082,,AF,,
TLG,M,65,MON FNF,19780701 0000,19780731 0000,315794,,AF,,
TLG,M,65,MON FNF,19780801 0000,19780831 0000,60559,,AF,,
TLG,M,65,MON FNF,19780901 0000,19780930 0000,82155,,AF,,
TLG,M,65,MON FNF,19781001 0000,19781031 0000,12325,,AF,,
TLG,M,65,MON FNF,19781101 0000,19781130 0000,29496,,AF,,
TLG,M,65,MON FNF,19781201 0000,19781231 0000,33086,,AF,,
TLG,M,65,MON FNF,19790101 0000,19790131 0000,153677,,AF,,
TLG,M,65,MON FNF,19790201 0000,19790228 0000,151480,,AF,,
TLG,M,65,MON FNF,19790301 0000,19790331 0000,238925,,AF,,
TLG,M,65,MON FNF,19790401 0000,19790430 0000,260239,,AF,,
TLG,M,65,MON FNF,19790501 0000,19790531 0000,626235,,AF,,
TLG,M,65,MON FNF,19790601 0000,19790630 0000,314832,,AF,,
TLG,M,65,MON FNF,19790701 0000,19790731 0000,66625,,AF,,
TLG,M,65,MON FNF,19790801 0000,19790831 0000,17080,,AF,,
TLG,M,65,MON FNF,19790901 0000,19790930 0000,9644,,AF,,
TLG,M,65,MON FNF,19791001 0000,19791031 0000,29209,,AF,,
TLG,M,65,MON FNF,19791101 0000,19791130 0000,42254,,AF,,
TLG,M,65,MON FNF,19791201 0000,19791231 0000,49367,,AF,,
TLG,M,65,MON FNF,19800101 0000,19800131 0000,532139,,AF,,
TLG,M,65,MON FNF,19800201 0000,19800229 0000,394146,,AF,,
TLG,M,65,MON FNF,19800301 0000,19800331 0000,221193,,AF,,
TLG,M,65,MON FNF,19800401 0000,19800430 0000,312976,,AF,,
TLG,M,65,MON FNF,19800501 0000,19800531 0000,497417,,AF,,
TLG,M,65,MON FNF,19800601 0000,19800630 0000,538735,,AF,,
TLG,M,65,MON FNF,19800701 0000,19800731 0000,346614,,AF,,
TLG,M,65,MON FNF,19800801 0000,19800831 0000,58826,,AF,,
TLG,M,65,MON FNF,19800901 0000,19800930 0000,22257,,AF,,
TLG,M,65,MON FNF,19801001 0000,19801031 0000,11252,,AF,,
TLG,M,65,MON FNF,19801101 0000,19801130 0000,8336,,AF,,
TLG,M,65,MON FNF,19801201 0000,19801231 0000,25775,,AF,,
TLG,M,65,MON FNF,19810101 0000,19810131 0000,48161,,AF,,
TLG,M,65,MON FNF,19810201 0000,19810228 0000,63489,,AF,,
TLG,M,65,MON FNF,19810301 0000,19810331 0000,125911,,AF,,
TLG,M,65,MON FNF,19810401 0000,19810430 0000,243170,,AF,,
TLG,M,65,MON FNF,19810501 0000,19810531 0000,328483,,AF,,
TLG,M,65,MON FNF,19810601 0000,19810630 0000,151210,,AF,,
TLG,M,65,MON FNF,19810701 0000,19810731 0000,21814,,AF,,
TLG,M,65,MON FNF,19810801 0000,19810831 0000,19142,,AF,,
TLG,M,65,MON FNF,19810901 0000,19810930 0000,8773,,AF,,
TLG,M,65,MON FNF,19811001 0000,19811031 0000,29096,,AF,,
TLG,M,65,MON FNF,19811101 0000,19811130 0000,173742,,AF,,
TLG,M,65,MON FNF,19811201 0000,19811231 0000,220245,,AF,,
TLG,M,65,MON FNF,19820101 0000,19820131 0000,227881,,AF,,
TLG,M,65,MON FNF,19820201 0000,19820228 0000,388399,,AF,,
TLG,M,65,MON FNF,19820301 0000,19820331 0000,339749,,AF,,
TLG,M,65,MON FNF,19820401 0000,19820430 0000,660325,,AF,,
TLG,M,65,MON FNF,19820501 0000,19820531 0000,693110,,AF,,
TLG,M,65,MON FNF,19820601 0000,19820630 0000,566805,,AF,,
TLG,M,65,MON FNF,19820701 0000,19820731 0000,322582,,AF,,
TLG,M,65,MON FNF,19820801 0000,19820831 0000,79983,,AF,,
TLG,M,65,MON FNF,19820901 0000,19820930 0000,103860,,AF,,
TLG,M,65,MON FNF,19821001 0000,19821031 0000,152862,,AF,,
TLG,M,65,MON FNF,19821101 0000,19821130 0000,176231,,AF,,
TLG,M,65,MON FNF,19821201 0000,19821231 0000,244606,,AF,,
TLG,M,65,MON FNF,19830101 0000,19830131 0000,261243,,AF,,
TLG,M,65,MON FNF,19830201 0000,19830228 0000,327834,,AF,,
TLG,M,65,MON FNF,19830301 0000,19830331 0000,560146,,AF,,
TLG,M,65,MON FNF,19830401 0000,19830430 0000,303525,,AF,,
TLG,M,65,MON FNF,19830501 0000,19830531 0000,695933,,AF,,
TLG,M,65,MON FNF,19830601 0000,19830630 0000,1016194,,AF,,
TLG,M,65,MON FNF,19830701 0000,19830731 0000,629625,,AF,,
TLG,M,65,MON FNF,19830801 0000,19830831 0000,205170,,AF,,
TLG,M,65,MON FNF,19830901 0000,19830930 0000,58030,,AF,,
TLG,M,65,MON FNF,19831001 0000,19831031 0000,43833,,AF,,
TLG,M,65,MON FNF,19831101 0000,19831130 0000,310276,,AF,,
TLG,M,65,MON FNF,19831201 0000,19831231 0000,402190,,AF,,
TLG,M,65,MON FNF,19840101 0000,19840131 0000,175424,,AF,,
TLG,M,65,MON FNF,19840201 0000,19840229 0000,150674,,AF,,
TLG,M,65,MON FNF,19840301 0000,19840331 0000,199589,,AF,,
TLG,M,65,MON FNF,19840401 0000,19840430 0000,202815,,AF,,
TLG,M,65,MON FNF,19840501 0000,19840531 0000,535744,,AF,,
TLG,M,65,MON FNF,19840601 0000,19840630 0000,329550,,AF,,
TLG,M,65,MON FNF,19840701 0000,19840731 0000,92967,,AF,,
TLG,M,65,MON FNF,19840801 0000,19840831 0000,21172,,AF,,
TLG,M,65,MON FNF,19840901 0000,19840930 0000,6534,,AF,,
TLG,M,65,MON FNF,19841001 0000,19841031 0000,26106,,AF,,
TLG,M,65,MON FNF,19841101 0000,19841130 0000,85226,,AF,,
TLG,M,65,MON FNF,19841201 0000,19841231 0000,48236,,AF,,
TLG,M,65,MON FNF,19850101 0000,19850131 0000,40637,,AF,,
TLG,M,65,MON FNF,19850201 0000,19850228 0000,68682,,AF,,
TLG,M,65,MON FNF,19850301 0000,19850331 0000,125917,,AF,,
TLG,M,65,MON FNF,19850401 0000,19850430 0000,301904,,AF,,
TLG,M,65,MON FNF,19850501 0000,19850531 0000,341349,,AF,,
TLG,M,65,MON FNF,19850601 0000,19850630 0000,134904,,AF,,
TLG,M,65,MON FNF,19850701 0000,19850731 0000,22584,,AF,,
TLG,M,65,MON FNF,19850801 0000,19850831 0000,15241,,AF,,
TLG,M,65,MON FNF,19850901 0000,19850930 0000,17827,,AF,,
TLG,M,65,MON FNF,19851001 0000,19851031 0000,30726,,AF,,
TLG,M,65,MON FNF,19851101 0000,19851130 0000,49202,,AF,,
TLG,M,65,MON FNF,19851201 0000,19851231 0000,94118,,AF,,
TLG,M,65,MON FNF,19860101 0000,19860131 0000,129323,,AF,,
TLG,M,65,MON FNF,19860201 0000,19860228 0000,616493,,AF,,
TLG,M,65,MON FNF,19860301 0000,19860331 0000,492540,,AF,,
TLG,M,65,MON FNF,19860401 0000,19860430 0000,319713,,AF,,
TLG,M,65,MON FNF,19860501 0000,19860531 0000,540315,,AF,,
TLG,M,65,MON FNF,19860601 0000,19860630 0000,506647,,AF,,
TLG,M,65,MON FNF,19860701 0000,19860731 0000,144170,,AF,,
TLG,M,65,MON FNF,19860801 0000,19860831 0000,30006,,AF,,
TLG,M,65,MON FNF,19860901 0000,19860930 0000,17643,,AF,,
TLG,M,65,MON FNF,19861001 0000,19861031 0000,18326,,AF,,
TLG,M,65,MON FNF,19861101 0000,19861130 0000,8274,,AF,,
TLG,M,65,MON FNF,19861201 0000,19861231 0000,13130,,AF,,
TLG,M,65,MON FNF,19870101 0000,19870131 0000,6352,,AF,,
TLG,M,65,MON FNF,19870201 0000,19870228 0000,37076,,AF,,
TLG,M,65,MON FNF,19870301 0000,19870331 0000,88982,,AF,,
TLG,M,65,MON FNF,19870401 0000,19870430 0000,194340,,AF,,
TLG,M,65,MON FNF,19870501 0000,19870531 0000,203457,,AF,,
TLG,M,65,MON FNF,19870601 0000,19870630 0000,64654,,AF,,
TLG,M,65,MON FNF,19870701 0000,19870729 0000,10193,,AF,,
TLG,M,65,MON FNF,19870801 0000,19870829 0000,8082,,AF,,
TLG,M,65,MON FNF,19870901 0000,19870928 0000,2725,,AF,,
TLG,M,65,MON FNF,19871001 0000,19871029 0000,10666,,AF,,
TLG,M,65,MON FNF,19871101 0000,19871128 0000,26144,,AF,,
TLG,M,65,MON FNF,19871201 0000,19871229 0000,50314,,AF,,
TLG,M,65,MON FNF,19880101 0000,19880131 0000,70422,,AF,,
TLG,M,65,MON FNF,19880201 0000,19880229 0000,57053,,AF,,
TLG,M,65,MON FNF,19880301 0000,19880331 0000,104925,,AF,,
TLG,M,65,MON FNF,19880401 0000,19880430 0000,159417,,AF,,
TLG,M,65,MON FNF,19880501 0000,19880529 0000,212874,,AF,,
TLG,M,65,MON FNF,19880601 0000,19880628 0000,98221,,AF,,
TLG,M,65,MON FNF,19880701 0000,19880729 0000,23503,,AF,,
TLG,M,65,MON FNF,19880801 0000,19880829 0000,6396,,AF,,
TLG,M,65,MON FNF,19880901 0000,19880928 0000,915,,AF,,
TLG,M,65,MON FNF,19881001 0000,19881029 0000,3554,,AF,,
TLG,M,65,MON FNF,19881101 0000,19881130 0000,21228,,AF,,
TLG,M,65,MON FNF,19881201 0000,19881231 0000,26609,,AF,,
TLG,M,65,MON FNF,19890101 0000,19890131 0000,36544,,AF,,
TLG,M,65,MON FNF,19890201 0000,19890228 0000,61500,,AF,,
TLG,M,65,MON FNF,19890301 0000,19890331 0000,285046,,AF,,
TLG,M,65,MON FNF,19890401 0000,19890430 0000,309418,,AF,,
TLG,M,65,MON FNF,19890501 0000,19890529 0000,320768,,AF,,
TLG,M,65,MON FNF,19890601 0000,19890628 0000,207394,,AF,,
TLG,M,65,MON FNF,19890701 0000,19890729 0000,28061,,AF,,
TLG,M,65,MON FNF,19890801 0000,19890831 0000,2106,,AF,,
TLG,M,65,MON FNF,19890901 0000,19890930 0000,9679,,AF,,
TLG,M,65,MON FNF,19891001 0000,19891031 0000,48807,,AF,,
TLG,M,65,MON FNF,19891101 0000,19891130 0000,24878,,AF,,
TLG,M,65,MON FNF,19891201 0000,19891231 0000,21644,,AF,,
TLG,M,65,MON FNF,19900101 0000,19900131 0000,38235,,AF,,
TLG,M,65,MON FNF,19900201 0000,19900228 0000,52727,,AF,,
TLG,M,65,MON FNF,19900301 0000,19900331 0000,129680,,AF,,
TLG,M,65,MON FNF,19900401 0000,19900430 0000,220291,,AF,,
TLG,M,65,MON FNF,19900501 0000,19900531 0000,181713,,AF,,
TLG,M,65,MON FNF,19900601 0000,19900630 0000,100254,,AF,,
TLG,M,65,MON FNF,19900701 0000,19900731 0000,20080,,AF,,
TLG,M,65,MON FNF,19900801 0000,19900831 0000,3600,,AF,,
TLG,M,65,MON FNF,19900901 0000,19900930 0000,682,,AF,,
TLG,M,65,MON FNF,19901001 0000,19901031 0000,1249,,AF,,
TLG,M,65,MON FNF,19901101 0000,19901130 0000,8477,,AF,,
TLG,M,65,MON FNF,19901201 0000,19901229 0000,4504,,AF,,
TLG,M,65,MON FNF,19910101 0000,19910131 0000,4977,,AF,,
TLG,M,65,MON FNF,19910201 0000,19910228 0000,8149,,AF,,
TLG,M,65,MON FNF,19910301 0000,19910331 0000,167738,,AF,,
TLG,M,65,MON FNF,19910401 0000,19910430 0000,179569,,AF,,
TLG,M,65,MON FNF,19910501 0000,19910529 0000,335932,,AF,,
TLG,M,65,MON FNF,19910601 0000,19910628 0000,295465,,AF,,
TLG,M,65,MON FNF,19910701 0000,19910729 0000,67290,,AF,,
TLG,M,65,MON FNF,19910801 0000,19910829 0000,18991,,AF,,
TLG,M,65,MON FNF,19910901 0000,19910928 0000,6738,,AF,,
TLG,M,65,MON FNF,19911001 0000,19911031 0000,15712,,AF,,
TLG,M,65,MON FNF,19911101 0000,19911130 0000,25216,,AF,,
TLG,M,65,MON FNF,19911201 0000,19911231 0000,17934,,AF,,
TLG,M,65,MON FNF,19920101 0000,19920131 0000,25329,,AF,,
TLG,M,65,MON FNF,19920201 0000,19920229 0000,92880,,AF,,
TLG,M,65,MON FNF,19920301 0000,19920331 0000,114853,,AF,,
TLG,M,65,MON FNF,19920401 0000,19920430 0000,230294,,AF,,
TLG,M,65,MON FNF,19920501 0000,19920531 0000,189424,,AF,,
TLG,M,65,MON FNF,19920601 0000,19920630 0000,46305,,AF,,
TLG,M,65,MON FNF,19920701 0000,19920731 0000,59231,,AF,,
TLG,M,65,MON FNF,19920801 0000,19920831 0000,13795,,AF,,
TLG,M,65,MON FNF,19920901 0000,19920930 0000,4047,,AF,,
TLG,M,65,MON FNF,19921001 0000,19921031 0000,10431,,AF,,
TLG,M,65,MON FNF,19921101 0000,19921130 0000,14271,,AF,,
TLG,M,65,MON FNF,19921201 0000,19921231 0000,45928,,AF,,
TLG,M,65,MON FNF,19930101 0000,19930131 0000,278432,,AF,,
TLG,M,65,MON FNF,19930201 0000,19930228 0000,161069,,AF,,
TLG,M,65,MON FNF,19930301 0000,19930331 0000,319015,,AF,,
TLG,M,65,MON FNF,19930401 0000,19930430 0000,334965,,AF,,
TLG,M,65,MON FNF,19930501 0000,19930531 0000,630922,,AF,,
TLG,M,65,MON FNF,19930601 0000,19930630 0000,524051,,AF,,
TLG,M,65,MON FNF,19930701 0000,19930731 0000,225810,,AF,,
TLG,M,65,MON FNF,19930801 0000,19930831 0000,53823,,AF,,
TLG,M,65,MON FNF,19930901 0000,19930930 0000,24843,,AF,,
TLG,M,65,MON FNF,19931001 0000,19931031 0000,18787,,AF,,
TLG,M,65,MON FNF,19931101 0000,19931130 0000,7484,,AF,,
TLG,M,65,MON FNF,19931201 0000,19931231 0000,18418,,AF,,
TLG,M,65,MON FNF,19940101 0000,19940131 0000,21904,,AF,,
TLG,M,65,MON FNF,19940201 0000,19940228 0000,53241,,AF,,
TLG,M,65,MON FNF,19940301 0000,19940331 0000,108309,,AF,,
